0.700082 3.299028
0.696241 3.302875
  0.6924 3.306721
 0.68856 3.310567
0.684721 3.314411
0.680882 3.318256
0.677044 3.322099
0.673206 3.325942
0.669369 3.329784
0.665533 3.333626
0.661697 3.337467
0.657862 3.341307
0.654028 3.345146
0.650194 3.348985
0.646361 3.352823
1.026734 3.971826
1.022839 3.975729
1.018945 3.979631
1.015051 3.983532
1.011158 3.987433
1.007266 3.991333
1.003374 3.995232
0.999483 3.999131
0.995593 4.003028
0.991704 4.006926
0.987815 4.010822
0.983927 4.014717
0.980039 4.018612
0.976153 4.022507
0.972266  4.0264
0.968381 4.030293
0.964496 4.034184
0.960613 4.038076
0.956729 4.041966
0.952847 4.045856
0.948965 4.049745
0.945084 4.053634
0.941203 4.057522
0.937323 4.061409
0.933444 4.065295
0.929566 4.06918
0.925688 4.073065
0.921811 4.076949
0.917935 4.080832
0.914059 4.084715
0.910184 4.088597
 0.90631 4.092478
0.902436 4.096359
0.898563 4.100238
0.894691 4.104117
 0.89082 4.107996
0.886949 4.111873
0.883079 4.115751
 0.87921 4.119627
0.875341 4.123502
0.871473 4.127377
0.867606 4.131251
0.863739 4.135124
0.859873 4.138997
0.856008 4.142868
0.852143 4.14674
0.848279 4.15061
0.844416 4.15448
0.840554 4.158349
0.836692 4.162217
0.832831 4.166084
 0.82897 4.169951
0.825111 4.173817
0.821252 4.177683
0.817393 4.181547
0.813536 4.185411
0.809679 4.189274
0.805823 4.193137
0.801967 4.196999
0.798112 4.20086
0.794258 4.20472
0.790405 4.20858
0.786552 4.212439
  0.7827 4.216297
0.778848 4.220154
0.774998 4.22401
0.771148 4.227867
0.767299 4.231722
 0.76345 4.235576
0.759602 4.23943
0.755755 4.243284
0.751908 4.247136
0.748062 4.250988
0.744217 4.254838
0.740373 4.258688
0.736529 4.262538
0.732686 4.266387
0.728844 4.270235
0.725002 4.274083
0.721161 4.277929
0.717321 4.281775
0.713481 4.28562
0.709642 4.289464
0.705804 4.293308
0.701967 4.297151
 0.69813 4.300994
0.694294 4.304835
0.690458 4.308676
0.686623 4.312516
0.682789 4.316356
0.678956 4.320194
0.675123 4.324032
0.671291 4.327869
 0.66746 4.331707
 0.66363 4.335542
  0.6598 4.339377
 0.65597 4.343212
0.652142 4.347045
0.648314 4.350878
0.644487 4.35471
1.024547 4.974027
1.020652 4.97793
1.016758 4.981831
1.012865 4.985732
1.008973 4.989632
1.005081 4.993532
 1.00119 4.99743
  0.9973 5.001328
 0.99341 5.005225
0.989522 5.009121
0.985633 5.013017
0.981746 5.016912
 0.97786 5.020805
0.973974 5.024699
0.970089 5.028591
0.966205 5.032483
0.962322 5.036373
0.958439 5.040263
0.954557 5.044152
0.950676 5.048041
0.946795 5.051929
0.942916 5.055816
0.939037 5.059702
0.935158 5.063587
0.931281 5.067472
0.927404 5.071355
0.923528 5.075238
0.919653 5.079121
0.915779 5.083002
0.911905 5.086883
0.908032 5.090763
 0.90416 5.094642
0.900289 5.09852
0.896418 5.102397
0.892548 5.106274
0.888679 5.11015
 0.88481 5.114026
0.880943  5.1179
0.877076 5.121774
 0.87321 5.125647
0.869344 5.129519
0.865479 5.13339
0.861616 5.13726
0.857752 5.14113
 0.85389   5.145
0.850028 5.148868
0.846167 5.152735
0.842307 5.156602
0.838448 5.160468
0.834589 5.164333
0.830731 5.168197
0.826874 5.17206
0.823018 5.175923
0.819162 5.179786
0.815307 5.183647
0.811453 5.187507
0.807599 5.191367
0.803747 5.195226
0.799895 5.199084
0.796044 5.202941
0.792193 5.206798
0.788344 5.210654
0.784495 5.214509
0.780647 5.218363
0.776799 5.222216
0.772953 5.226069
0.769107 5.229921
0.765262 5.233772
0.761417 5.237622
0.757573 5.241472
0.753731 5.245321
0.749888 5.249168
0.746047 5.253016
0.742206 5.256862
0.738366 5.260708
0.734527 5.264553
0.730689 5.268397
0.726851 5.27224
0.723014 5.276083
0.719178 5.279924
0.715343 5.283765
0.711508 5.287606
0.707674 5.291445
0.703841 5.295284
0.700009 5.299121
0.696177 5.302959
0.692346 5.306795
0.688516 5.310631
0.684687 5.314466
0.680858 5.318299
 0.67703 5.322133
0.673203 5.325965
0.669377 5.329796
0.665551 5.333628
0.661726 5.337458
0.657902 5.341287
0.654079 5.345116
0.650256 5.348943
0.646434 5.35277
0.642613 5.356596
 1.02236 5.976229
1.018465 5.980131
1.014572 5.984032
1.010679 5.987932
1.006787 5.991832
1.002896 5.995731
0.999006 5.999629
0.995116 6.003526
0.991227 6.007422
0.987339 6.011317
0.983452 6.015212
0.979566 6.019106
0.975681 6.022998
0.971796 6.026891
0.967912 6.030782
0.964029 6.034673
0.960147 6.038562
0.956265 6.042451
0.952385 6.046339
0.948505 6.050226
0.944626 6.054112
0.940748 6.057998
 0.93687 6.061882
0.932994 6.065766
0.929118 6.069649
0.925243 6.073531
0.921369 6.077412
0.917495 6.081292
0.913623 6.085172
0.909751 6.089051
 0.90588 6.092928
 0.90201 6.096806
0.898141 6.100682
0.894272 6.104557
0.890405 6.108431
0.886538 6.112305
0.882672 6.116178
0.878806 6.12005
0.874942 6.123921
0.871078 6.127792
0.867216 6.131661
0.863353 6.13553
0.859492 6.139398
0.855632 6.143265
0.851772 6.14713
0.847914 6.150997
0.844056 6.154861
0.840198 6.158724
0.836342 6.162587
0.832486 6.166449
0.828632 6.17031
0.824778 6.17417
0.820925 6.17803
0.817072 6.181889
0.813221 6.185747
 0.80937 6.189604
 0.80552 6.19346
0.801671 6.197315
0.797823 6.201169
0.793975 6.205023
0.790129 6.208876
0.786283 6.212728
0.782438 6.216579
0.778594 6.220429
 0.77475 6.224279
0.770907 6.228127
0.767066 6.231975
0.763225 6.235822
0.759385 6.239668
0.755545 6.243514
0.751706 6.247358
0.747869 6.251202
0.744032 6.255044
0.740196 6.258886
 0.73636 6.262727
0.732526 6.266568
0.728692 6.270407
0.724859 6.274246
0.721027 6.278083
0.717196 6.28192
0.713365 6.285757
0.709536 6.289592
0.705707 6.293426
0.701879 6.297259
0.698051 6.301092
0.694225 6.304924
0.690399 6.308755
0.686574 6.312586
 0.68275 6.316415
0.678927 6.320243
0.675105 6.324071
0.671283 6.327898
0.667462 6.331724
0.663642 6.335549
0.659823 6.339374
0.656005 6.343197
0.652187 6.34702
0.648371 6.350842
0.644555 6.354663
 0.64074 6.358483
1.020173 6.97843
1.016279 6.982331
1.012386 6.986232
1.008493 6.990132
1.004602 6.994031
1.000711 6.99793
0.996822 7.001827
0.992933 7.005723
0.989045 7.009619
0.985158 7.013514
0.981271 7.017407
0.977386  7.0213
0.973502 7.025192
0.969618 7.029083
0.965735 7.032973
0.961853 7.036862
0.957972 7.040751
0.954092 7.044638
0.950213 7.048525
0.946334 7.052411
0.942457 7.056295
 0.93858 7.060179
0.934704 7.064063
0.930829 7.067945
0.926955 7.071826
0.923082 7.075706
0.919209 7.079585
0.915338 7.083464
0.911467 7.087341
0.907597 7.091218
0.903729 7.095094
0.899861 7.098969
0.895993 7.102843
0.892127 7.106716
0.888262 7.110589
0.884397 7.11446
0.880533 7.11833
 0.87667  7.1222
0.872809 7.126069
0.868947 7.129937
0.865087 7.133803
0.861228 7.13767
0.857369 7.141534
0.853512 7.145399
0.849655 7.149262
0.845799 7.153125
0.841944 7.156986
 0.83809 7.160847
0.834236 7.164707
0.830384 7.168565
0.826532 7.172423
0.822682 7.17628
0.818832 7.180137
0.814983 7.183992
0.811135 7.187847
0.807287  7.1917
0.803441 7.195553
0.799595 7.199404
0.795751 7.203255
0.791907 7.207105
0.788064 7.210954
0.784222 7.214802
0.780381 7.21865
0.776541 7.222496
0.772701 7.226341
0.768862 7.230186
0.765025 7.234029
0.761188 7.237872
0.757352 7.241714
0.753517 7.245555
0.749682 7.249395
0.745849 7.253235
0.742017 7.257073
0.738185 7.26091
0.734354 7.264747
0.730524 7.268582
0.726695 7.272417
0.722867 7.276251
 0.71904 7.280084
0.715213 7.283916
0.711388 7.287747
0.707563 7.291577
0.703739 7.295407
0.699916 7.299235
0.696094 7.303063
0.692273 7.30689
0.688452 7.310716
0.684633 7.31454
0.680814 7.318365
0.676996 7.322187
0.673179 7.32601
0.669363 7.329831
0.665548 7.333651
0.661734 7.337471
 0.65792 7.34129
0.654108 7.345108
0.650296 7.348924
0.646485 7.35274
0.642675 7.356555
0.638866 7.360369
1.017986 7.98063
1.014092 7.984532
  1.0102 7.988432
1.006308 7.992332
1.002417 7.99623
0.998527 8.000128
0.994638 8.004025
 0.99075 8.00792
0.986862 8.011815
0.982976 8.015709
0.979091 8.019602
0.975206 8.023494
0.971323 8.027385
 0.96744 8.031275
0.963558 8.035164
0.959678 8.039051
0.955798 8.042939
0.951919 8.046825
0.948041 8.050711
0.944164 8.054595
0.940288 8.058477
0.936412 8.062361
0.932538 8.066241
0.928665 8.070123
0.924792 8.074001
0.920921 8.077881
 0.91705 8.081758
 0.91318 8.085634
0.909312 8.089511
0.905444 8.093385
0.901577 8.09726
0.897711 8.101131
0.893846 8.105004
0.889982 8.108875
0.886119 8.112745
0.882256 8.116614
0.878395 8.120482
0.874535 8.12435
0.870675 8.128215
0.866816 8.132081
0.862959 8.135944
0.859102 8.139809
0.855246 8.143671
0.851391 8.147532
0.847537 8.151393
0.843684 8.155252
0.839832 8.159111
0.835981 8.162969
0.832131 8.166825
0.828281 8.170682
0.824433 8.174536
0.820586 8.178391
0.816739 8.182242
0.812893 8.186095
0.809049 8.189945
0.805205 8.193796
0.801362 8.197644
 0.79752 8.201493
0.793679 8.20534
0.789839 8.209187
   0.786 8.213032
0.782161 8.216876
0.778324 8.220719
0.774488 8.224562
0.770652 8.228403
0.766818 8.232244
0.762984 8.236083
0.759151 8.239923
 0.75532 8.243759
0.751489 8.247597
0.747659 8.251431
 0.74383 8.255267
0.740002  8.2591
0.736174 8.262934
0.732348 8.266766
0.728523 8.270597
0.724698 8.274427
0.720875 8.278255
0.717052 8.282084
0.713231 8.285911
 0.70941 8.289738
 0.70559 8.293563
0.701771 8.297387
0.697954 8.30121
0.694137 8.305033
 0.69032 8.308855
0.686505 8.312675
0.682691 8.316495
0.678878 8.320313
0.675065 8.324131
0.671254 8.327948
0.667443 8.331763
0.663634 8.335579
0.659825 8.339392
0.656017 8.343205
 0.65221 8.347016
0.648405 8.350828
  0.6446 8.354638
0.640796 8.358447
0.636992 8.362256
1.015799 8.982832
1.011906 8.986733
1.008014 8.990633
1.004122 8.994533
1.000232 8.99843
0.996342 9.002327
0.992454 9.006223
0.988566 9.010118
 0.98468 9.014011
0.980794 9.017905
 0.97691 9.021797
0.973026 9.025688
0.969144 9.029578
0.965262 9.033467
0.961382 9.037355
0.957502 9.041242
0.953623 9.045128
0.949746 9.049013
0.945869 9.052896
0.941993 9.05678
0.938119 9.060661
0.934245 9.064543
0.930372 9.068422
  0.9265 9.072301
 0.92263 9.076179
 0.91876 9.080056
0.914891 9.083932
0.911023 9.087807
0.907156 9.091681
 0.90329 9.095553
0.899426 9.099425
0.895562 9.103295
0.891699 9.107165
0.887837 9.111035
0.883976 9.114902
0.880116 9.11877
0.876257 9.122635
0.872399  9.1265
0.868542 9.130363
0.864686 9.134226
0.860831 9.138087
0.856977 9.141949
0.853123 9.145808
0.849271 9.149667
 0.84542 9.153524
 0.84157 9.157381
0.837721 9.161237
0.833873 9.165091
0.830025 9.168945
0.826179 9.172798
0.822334 9.176649
 0.81849  9.1805
0.814646 9.184349
0.810804 9.188198
0.806963 9.192045
0.803122 9.195892
0.799283 9.199738
0.795445 9.203583
0.791607 9.207426
0.787771 9.211268
0.783935 9.21511
0.780101 9.21895
0.776267 9.22279
0.772435 9.226628
0.768603 9.230466
0.764773 9.234303
0.760943 9.238138
0.757115 9.241973
0.753287 9.245806
0.749461 9.249639
0.745635 9.253469
 0.74181  9.2573
0.737987 9.261129
0.734164 9.264958
0.730342 9.268785
0.726522 9.272612
0.722702 9.276438
0.718883 9.280261
0.715065 9.284085
0.711249 9.287907
0.707433 9.291729
0.703618 9.295549
0.699804 9.299368
0.695991 9.303186
0.692179 9.307004
0.688368 9.310821
0.684558 9.314635
 0.68075 9.31845
0.676942 9.322263
0.673135 9.326076
0.669329 9.329886
0.665524 9.333696
 0.66172 9.337506
0.657917 9.341313
0.654115 9.345121
0.650313 9.348927
0.646513 9.352733
0.642714 9.356537
0.638916 9.36034
0.635119 9.364142
1.013613 9.985032
 1.00972 9.988934
1.005828 9.992832
1.001937 9.996732
0.998047 10.00063
0.994158 10.00453
 0.99027 10.00842
0.986383 10.01231
0.982498 10.01621
0.978613 10.0201
0.974729 10.02399
0.970847 10.02788
0.966965 10.03177
0.963084 10.03566
0.959205 10.03955
0.955326 10.04343
0.951449 10.04732
0.947573 10.0512
0.943697 10.05508
0.939823 10.05896
 0.93595 10.06284
0.932077 10.06672
0.928206 10.0706
0.924336 10.07448
0.920467 10.07835
0.916599 10.08223
0.912732 10.0861
0.908866 10.08998
0.905001 10.09385
0.901137 10.09772
0.897274 10.10159
0.893412 10.10546
0.889551 10.10933
0.885692 10.11319
0.881833 10.11706
0.877975 10.12092
0.874119 10.12479
0.870263 10.12865
0.866408 10.13251
0.862555 10.13637
0.858702 10.14023
0.854851 10.14409
0.851001 10.14794
0.847151 10.1518
0.843303 10.15565
0.839456 10.15951
0.835609 10.16336
0.831764 10.16721
 0.82792 10.17106
0.824077 10.17491
0.820235 10.17876
0.816394 10.18261
0.812554 10.18645
0.808715 10.1903
0.804877 10.19414
 0.80104 10.19799
0.797204 10.20183
0.793369 10.20567
0.789535 10.20951
0.785703 10.21335
0.781871 10.21719
 0.77804 10.22102
0.774211 10.22486
0.770382 10.22869
0.766555 10.23253
0.762728 10.23636
0.758903 10.24019
0.755078 10.24402
0.751255 10.24785
0.747432 10.25168
0.743611 10.25551
0.739791 10.25933
0.735972 10.26316
0.732153 10.26698
0.728336 10.2708
 0.72452 10.27463
0.720705 10.27845
0.716891 10.28227
0.713078 10.28609
0.709266 10.2899
0.705455 10.29372
0.701645 10.29753
0.697837 10.30135
0.694029 10.30516
0.690222 10.30897
0.686416 10.31279
0.682612 10.31659
0.678808 10.3204
0.675005 10.32421
0.671204 10.32802
0.667403 10.33182
0.663604 10.33563
0.659805 10.33943
0.656008 10.34324
0.652212 10.34704
0.648416 10.35084
0.644622 10.35464
0.640829 10.35843
0.637037 10.36223
0.633245 10.36603
1.011426 10.98723
1.007534 10.99113
1.003642 10.99503
0.999752 10.99893
0.995862 11.00283
0.991974 11.00672
0.988087 11.01062
0.984201 11.01451
0.980316 11.0184
0.976432 11.02229
0.972549 11.02619
0.968667 11.03008
0.964786 11.03396
0.960907 11.03785
0.957028 11.04174
0.953151 11.04562
0.949275 11.0495
  0.9454 11.05339
0.941526 11.05727
0.937653 11.06115
0.933781 11.06503
 0.92991 11.0689
0.926041 11.07278
0.922172 11.07666
0.918305 11.08053
0.914438 11.0844
0.910573 11.08828
0.906709 11.09215
0.902846 11.09602
0.898984 11.09989
0.895123 11.10375
0.891263 11.10762
0.887404 11.11149
0.883547 11.11535
 0.87969 11.11921
0.875835 11.12308
0.871981 11.12694
0.868127 11.1308
0.864275 11.13466
0.860424 11.13851
0.856574 11.14237
0.852726 11.14623
0.848878 11.15008
0.845031 11.15393
0.841186 11.15779
0.837341 11.16164
0.833498 11.16549
0.829656 11.16933
0.825815 11.17318
0.821975 11.17703
0.818136 11.18087
0.814298 11.18472
0.810461 11.18856
0.806626 11.1924
0.802791 11.19624
0.798958 11.20008
0.795125 11.20392
0.791294 11.20776
0.787464 11.2116
0.783635 11.21543
0.779807 11.21926
 0.77598 11.2231
0.772154 11.22693
 0.76833 11.23076
0.764506 11.23459
0.760684 11.23842
0.756862 11.24224
0.753042 11.24607
0.749223 11.2499
0.745405 11.25372
0.741588 11.25754
0.737772 11.26136
0.733957 11.26518
0.730143  11.269
0.726331 11.27282
0.722519 11.27664
0.718709 11.28046
0.714899 11.28427
0.711091 11.28808
0.707284 11.2919
0.703478 11.29571
0.699673 11.29952
0.695869 11.30333
0.692067 11.30714
0.688265 11.31094
0.684464 11.31475
0.680665 11.31855
0.676867 11.32236
0.673069 11.32616
0.669273 11.32996
0.665478 11.33376
0.661684 11.33756
0.657891 11.34136
  0.6541 11.34516
0.650309 11.34895
0.646519 11.35275
0.642731 11.35654
0.638944 11.36033
0.635157 11.36412
0.631372 11.36791
 1.00924 11.98943
1.005348 11.99333
1.001457 11.99723
0.997566 12.00113
0.993678 12.00503
 0.98979 12.00892
0.985903 12.01282
0.982018 12.01671
0.978134 12.0206
 0.97425 12.02449
0.970369 12.02838
0.966488 12.03227
0.962608 12.03616
 0.95873 12.04004
0.954852 12.04393
0.950976 12.04781
0.947101 12.05169
0.943227 12.05557
0.939354 12.05945
0.935483 12.06333
0.931612 12.06721
0.927743 12.07109
0.923875 12.07496
0.920008 12.07884
0.916142 12.08271
0.912278 12.08658
0.908414 12.09045
0.904552 12.09432
0.900691 12.09819
0.896831 12.10205
0.892972 12.10592
0.889114 12.10978
0.885258 12.11365
0.881402 12.11751
0.877548 12.12137
0.873695 12.12523
0.869843 12.12909
0.865992 12.13295
0.862142 12.1368
0.858294 12.14066
0.854447 12.14451
  0.8506 12.14837
0.846756 12.15222
0.842912 12.15607
0.839069 12.15992
0.835227 12.16376
0.831387 12.16761
0.827548 12.17146
 0.82371 12.1753
0.819873 12.17914
0.816037 12.18299
0.812202 12.18683
0.808369 12.19067
0.804537 12.19451
0.800705 12.19834
0.796876 12.20218
0.793047 12.20601
0.789219 12.20985
0.785392 12.21368
0.781567 12.21751
0.777743 12.22134
 0.77392 12.22517
0.770098  12.229
0.766277 12.23283
0.762457 12.23665
0.758639 12.24048
0.754822 12.2443
0.751006 12.24812
0.747191 12.25194
0.743377 12.25576
0.739564 12.25958
0.735753 12.2634
0.731942 12.26721
0.728133 12.27103
0.724325 12.27484
0.720518 12.27865
